NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,ROMol
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27599,CCCCCCOC(=O)C(C)CC,<rdkit.Chem.rdchem.Mol object at 0x71c2951c00b0>
1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,,1.0,0.0,TOX1478,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,<rdkit.Chem.rdchem.Mol object at 0x71c2951ac900>
0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,TOX25110,CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,<rdkit.Chem.rdchem.Mol object at 0x71c2951a5310>
0.0,,0.0,,1.0,,0.0,,0.0,,1.0,0.0,TOX16684,O=C(c1ccccc1)c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x71c295198970>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27648,CC(=O)OCCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x71c2951934c0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1196,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,<rdkit.Chem.rdchem.Mol object at 0x71c29517e500>
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX16541,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,<rdkit.Chem.rdchem.Mol object at 0x71c295177920>
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX2404,O=C(c1ccccc1O)c1ccccc1O,<rdkit.Chem.rdchem.Mol object at 0x71c295177610>
0.0,0.0,0.0,,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,TOX9120,Oc1ccc(-c2ccc(O)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x71c2951766c0>
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX26599,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x71c295175a10>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2137,CC/C=C\CCO,<rdkit.Chem.rdchem.Mol object at 0x71c29515f760>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9145,COC(=O)CC(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x71c29515e030>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26059,COc1ccc(/C=C/C(=O)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x71c29514a730>
0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX23938,O=C(O)c1ccccc1C(=O)OCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x71c295148190>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4997,O=[N+]([O-])c1cccc(Cl)c1Cl,<rdkit.Chem.rdchem.Mol object at 0x71c295133530>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7504,C=C(C)C(=O)OCCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x71c29512f920>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX27868,CC(C)(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x71c29512b0d0>
0.0,,1.0,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,TOX2563,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,<rdkit.Chem.rdchem.Mol object at 0x71c295126730>
0.0,0.0,,,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,TOX24429,O=C(Cl)c1cc(C(=O)Cl)cc(C(=O)Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x71c295122c70>
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29089,CCn1cc[n+](C)c1C.O=S(=O)([O-])C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x71c29511ff40>
0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,,TOX957,Nc1ccc(N)c([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x71c29510e650>
0.0,,0.0,,1.0,,,1.0,0.0,1.0,0.0,1.0,TOX25232,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,<rdkit.Chem.rdchem.Mol object at 0x71c29510cd60>
,,,,,,,0.0,,0.0,,,TOX2725,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,<rdkit.Chem.rdchem.Mol object at 0x71c2951f95b0>
0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,,1.0,0.0,TOX561,ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@@H]4C[C@H]3[C@H]3O[C@@H]43)[C@@]1(Cl)C2(Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x71c2951f8f90>
0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,,1.0,,TOX560,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x71c2951f8f20>
1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,TOX563,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,<rdkit.Chem.rdchem.Mol object at 0x71c2951f8eb0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3393,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,<rdkit.Chem.rdchem.Mol object at 0x71c2951f8dd0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24580,C=CCOCC(CO)(COCC=C)COCC=C,<rdkit.Chem.rdchem.Mol object at 0x71c2951f8200>
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3971,Clc1ccc2ccccc2c1,<rdkit.Chem.rdchem.Mol object at 0x71c2951f7d80>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7262,c1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x71c2951f7a70>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4726,NC(N)=O.OO,<rdkit.Chem.rdchem.Mol object at 0x71c2951f7920>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX4721,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,<rdkit.Chem.rdchem.Mol object at 0x71c2951f78b0>
0.0,0.0,,,,,0.0,,0.0,0.0,,0.0,TOX20265,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x71c2951f7610>
0.0,,0.0,,,1.0,,1.0,,1.0,1.0,1.0,TOX20268,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x71c2951f75a0>
,,,,,,,0.0,,0.0,,,TOX31497,O=C(CCCl)NCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x71c2951f69d0>
0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,TOX27202,C=C/C(C)=C/C/C=C(\C)CCC=C(C)C,<rdkit.Chem.rdchem.Mol object at 0x71c2951f66c0>
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26150,Cc1cccc(C)c1NC(=O)CN1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x71c2951f6420>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21518,COc1ccc(CCO)cc1,<rdkit.Chem.rdchem.Mol object at 0x71c2951f60a0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX4912,C1CCC2CCCCC2C1,<rdkit.Chem.rdchem.Mol object at 0x71c2951f5930>
1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3589,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x71c2951f5690>
0.0,,0.0,1.0,,0.0,,,,,1.0,,TOX3582,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=CC=CC=C1C,<rdkit.Chem.rdchem.Mol object at 0x71c2951f53f0>
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25779,NCCS,<rdkit.Chem.rdchem.Mol object at 0x71c2951f4ac0>
,,,,,,,0.0,,0.0,,,TOX25777,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,<rdkit.Chem.rdchem.Mol object at 0x71c2951f49e0>
